I,deltaT,T_in,pressure_ratio,Qc,Ptec,Qh,T_sat,m_dot_required,COP
8.010526315789473,17.142857142857142,20,1.1,0.6754296650717703,1.009323034859877,1.6847526999316473,102.66664677456191,4.868628257789863e-06,0.6691907761379282
8.010526315789473,17.142857142857142,20,1.2,0.6754296650717703,1.009323034859877,1.6847526999316473,105.16374456813821,4.7258745432612195e-06,0.6691907761379282
8.010526315789473,17.142857142857142,20,1.3,0.6754296650717703,1.009323034859877,1.6847526999316473,107.49465184921638,4.599974557953166e-06,0.6691907761379282
8.010526315789473,17.142857142857142,20,1.4,0.6754296650717703,1.009323034859877,1.6847526999316473,109.68224258275194,4.4877688254951225e-06,0.6691907761379282
8.010526315789473,17.142857142857142,20,1.5,0.6754296650717703,1.009323034859877,1.6847526999316473,111.74486049387446,4.38687431968178e-06,0.6691907761379282
8.010526315789473,17.142857142857142,30,1.1,0.6754296650717703,1.009323034859877,1.6847526999316473,102.66664677456191,5.538623155572073e-06,0.6691907761379282
8.010526315789473,17.142857142857142,30,1.2,0.6754296650717703,1.009323034859877,1.6847526999316473,105.16374456813821,5.354618437064578e-06,0.6691907761379282
8.010526315789473,17.142857142857142,30,1.3,0.6754296650717703,1.009323034859877,1.6847526999316473,107.49465184921638,5.193560624628254e-06,0.6691907761379282
8.010526315789473,17.142857142857142,30,1.4,0.6754296650717703,1.009323034859877,1.6847526999316473,109.68224258275194,5.0509769732621065e-06,0.6691907761379282
8.010526315789473,17.142857142857142,30,1.5,0.6754296650717703,1.009323034859877,1.6847526999316473,111.74486049387446,4.92352877027082e-06,0.6691907761379282
8.010526315789473,17.142857142857142,40,1.1,0.6754296650717703,1.009323034859877,1.6847526999316473,102.66664677456191,6.422446280095843e-06,0.6691907761379282
8.010526315789473,17.142857142857142,40,1.2,0.6754296650717703,1.009323034859877,1.6847526999316473,105.16374456813821,6.176335861769283e-06,0.6691907761379282
8.010526315789473,17.142857142857142,40,1.3,0.6754296650717703,1.009323034859877,1.6847526999316473,107.49465184921638,5.963037980586873e-06,0.6691907761379282
8.010526315789473,17.142857142857142,40,1.4,0.6754296650717703,1.009323034859877,1.6847526999316473,109.68224258275194,5.775835529193879e-06,0.6691907761379282
8.010526315789473,17.142857142857142,40,1.5,0.6754296650717703,1.009323034859877,1.6847526999316473,111.74486049387446,5.6097840276339845e-06,0.6691907761379282
8.010526315789473,20.0,20,1.1,0.6481443062200957,1.0144133971291867,1.6625577033492824,102.66664677456191,4.804488762689581e-06,0.6389350811556305
8.010526315789473,20.0,20,1.2,0.6481443062200957,1.0144133971291867,1.6625577033492824,105.16374456813821,4.663615691062542e-06,0.6389350811556305
8.010526315789473,20.0,20,1.3,0.6481443062200957,1.0144133971291867,1.6625577033492824,107.49465184921638,4.5393743169819675e-06,0.6389350811556305
8.010526315789473,20.0,20,1.4,0.6481443062200957,1.0144133971291867,1.6625577033492824,109.68224258275194,4.428646787139969e-06,0.6389350811556305
8.010526315789473,20.0,20,1.5,0.6481443062200957,1.0144133971291867,1.6625577033492824,111.74486049387446,4.3290814694097185e-06,0.6389350811556305
8.010526315789473,20.0,30,1.1,0.6481443062200957,1.0144133971291867,1.6625577033492824,102.66664677456191,5.465657122032601e-06,0.6389350811556305
8.010526315789473,20.0,30,1.2,0.6481443062200957,1.0144133971291867,1.6625577033492824,105.16374456813821,5.284076488732732e-06,0.6389350811556305
8.010526315789473,20.0,30,1.3,0.6481443062200957,1.0144133971291867,1.6625577033492824,107.49465184921638,5.125140458084757e-06,0.6389350811556305
8.010526315789473,20.0,30,1.4,0.6481443062200957,1.0144133971291867,1.6625577033492824,109.68224258275194,4.984435209201598e-06,0.6389350811556305
8.010526315789473,20.0,30,1.5,0.6481443062200957,1.0144133971291867,1.6625577033492824,111.74486049387446,4.858666013716834e-06,0.6389350811556305
8.010526315789473,20.0,40,1.1,0.6481443062200957,1.0144133971291867,1.6625577033492824,102.66664677456191,6.33783672687006e-06,0.6389350811556305
8.010526315789473,20.0,40,1.2,0.6481443062200957,1.0144133971291867,1.6625577033492824,105.16374456813821,6.0949685766187275e-06,0.6389350811556305
8.010526315789473,20.0,40,1.3,0.6481443062200957,1.0144133971291867,1.6625577033492824,107.49465184921638,5.884480689890733e-06,0.6389350811556305
8.010526315789473,20.0,40,1.4,0.6481443062200957,1.0144133971291867,1.6625577033492824,109.68224258275194,5.699744450760848e-06,0.6389350811556305
8.010526315789473,20.0,40,1.5,0.6481443062200957,1.0144133971291867,1.6625577033492824,111.74486049387446,5.5358805180410375e-06,0.6389350811556305
8.010526315789473,22.857142857142858,20,1.1,0.6210216814764182,1.0194775119617223,1.6404991934381405,102.66664677456191,4.740743689194534e-06,0.6091568221857309
8.010526315789473,22.857142857142858,20,1.2,0.6210216814764182,1.0194775119617223,1.6404991934381405,105.16374456813821,4.601739695579305e-06,0.6091568221857309
8.010526315789473,22.857142857142858,20,1.3,0.6210216814764182,1.0194775119617223,1.6404991934381405,107.49465184921638,4.47914673320559e-06,0.6091568221857309
8.010526315789473,22.857142857142858,20,1.4,0.6210216814764182,1.0194775119617223,1.6404991934381405,109.68224258275194,4.369888315869904e-06,0.6091568221857309
8.010526315789473,22.857142857142858,20,1.5,0.6210216814764182,1.0194775119617223,1.6404991934381405,111.74486049387446,4.27164401246808e-06,0.6091568221857309
8.010526315789473,22.857142857142858,30,1.1,0.6210216814764182,1.0194775119617223,1.6404991934381405,102.66664677456191,5.3931397883157756e-06,0.6091568221857309
8.010526315789473,22.857142857142858,30,1.2,0.6210216814764182,1.0194775119617223,1.6404991934381405,105.16374456813821,5.213968333471034e-06,0.6091568221857309
8.010526315789473,22.857142857142858,30,1.3,0.6210216814764182,1.0194775119617223,1.6404991934381405,107.49465184921638,5.057141036853899e-06,0.6091568221857309
8.010526315789473,22.857142857142858,30,1.4,0.6210216814764182,1.0194775119617223,1.6404991934381405,109.68224258275194,4.918302639341243e-06,0.6091568221857309
8.010526315789473,22.857142857142858,30,1.5,0.6210216814764182,1.0194775119617223,1.6404991934381405,111.74486049387446,4.794202126416806e-06,0.6091568221857309
8.010526315789473,22.857142857142858,40,1.1,0.6210216814764182,1.0194775119617223,1.6404991934381405,102.66664677456191,6.25374747452518e-06,0.6091568221857309
8.010526315789473,22.857142857142858,40,1.2,0.6210216814764182,1.0194775119617223,1.6404991934381405,105.16374456813821,6.014101654234863e-06,0.6091568221857309
8.010526315789473,22.857142857142858,40,1.3,0.6210216814764182,1.0194775119617223,1.6404991934381405,107.49465184921638,5.806406482085262e-06,0.6091568221857309
8.010526315789473,22.857142857142858,40,1.4,0.6210216814764182,1.0194775119617223,1.6404991934381405,109.68224258275194,5.624121289408433e-06,0.6091568221857309
8.010526315789473,22.857142857142858,40,1.5,0.6210216814764182,1.0194775119617223,1.6404991934381405,111.74486049387446,5.46243147321805e-06,0.6091568221857309
8.010526315789473,25.714285714285715,20,1.1,0.5938990567327409,1.0245416267942584,1.6184406835269993,102.66664677456191,4.676998615699488e-06,0.5796729397818833
8.010526315789473,25.714285714285715,20,1.2,0.5938990567327409,1.0245416267942584,1.6184406835269993,105.16374456813821,4.539863700096071e-06,0.5796729397818833
8.010526315789473,25.714285714285715,20,1.3,0.5938990567327409,1.0245416267942584,1.6184406835269993,107.49465184921638,4.418919149429215e-06,0.5796729397818833
8.010526315789473,25.714285714285715,20,1.4,0.5938990567327409,1.0245416267942584,1.6184406835269993,109.68224258275194,4.311129844599841e-06,0.5796729397818833
8.010526315789473,25.714285714285715,20,1.5,0.5938990567327409,1.0245416267942584,1.6184406835269993,111.74486049387446,4.214206555526442e-06,0.5796729397818833
8.010526315789473,25.714285714285715,30,1.1,0.5938990567327409,1.0245416267942584,1.6184406835269993,102.66664677456191,5.320622454598952e-06,0.5796729397818833
8.010526315789473,25.714285714285715,30,1.2,0.5938990567327409,1.0245416267942584,1.6184406835269993,105.16374456813821,5.1438601782093384e-06,0.5796729397818833
8.010526315789473,25.714285714285715,30,1.3,0.5938990567327409,1.0245416267942584,1.6184406835269993,107.49465184921638,4.989141615623042e-06,0.5796729397818833
8.010526315789473,25.714285714285715,30,1.4,0.5938990567327409,1.0245416267942584,1.6184406835269993,109.68224258275194,4.85217006948089e-06,0.5796729397818833
8.010526315789473,25.714285714285715,30,1.5,0.5938990567327409,1.0245416267942584,1.6184406835269993,111.74486049387446,4.7297382391167806e-06,0.5796729397818833
8.010526315789473,25.714285714285715,40,1.1,0.5938990567327409,1.0245416267942584,1.6184406835269993,102.66664677456191,6.169658222180302e-06,0.5796729397818833
8.010526315789473,25.714285714285715,40,1.2,0.5938990567327409,1.0245416267942584,1.6184406835269993,105.16374456813821,5.9332347318510005e-06,0.5796729397818833
8.010526315789473,25.714285714285715,40,1.3,0.5938990567327409,1.0245416267942584,1.6184406835269993,107.49465184921638,5.7283322742797934e-06,0.5796729397818833
8.010526315789473,25.714285714285715,40,1.4,0.5938990567327409,1.0245416267942584,1.6184406835269993,109.68224258275194,5.54849812805602e-06,0.5796729397818833
8.010526315789473,25.714285714285715,40,1.5,0.5938990567327409,1.0245416267942584,1.6184406835269993,111.74486049387446,5.3889824283950636e-06,0.5796729397818833
8.010526315789473,28.571428571428573,20,1.1,0.5667764319890636,1.0296057416267943,1.5963821736158579,102.66664677456191,4.613253542204441e-06,0.5504790902715319
8.010526315789473,28.571428571428573,20,1.2,0.5667764319890636,1.0296057416267943,1.5963821736158579,105.16374456813821,4.477987704612836e-06,0.5504790902715319
8.010526315789473,28.571428571428573,20,1.3,0.5667764319890636,1.0296057416267943,1.5963821736158579,107.49465184921638,4.35869156565284e-06,0.5504790902715319
8.010526315789473,28.571428571428573,20,1.4,0.5667764319890636,1.0296057416267943,1.5963821736158579,109.68224258275194,4.252371373329777e-06,0.5504790902715319
8.010526315789473,28.571428571428573,20,1.5,0.5667764319890636,1.0296057416267943,1.5963821736158579,111.74486049387446,4.156769098584804e-06,0.5504790902715319
8.010526315789473,28.571428571428573,30,1.1,0.5667764319890636,1.0296057416267943,1.5963821736158579,102.66664677456191,5.248105120882128e-06,0.5504790902715319
8.010526315789473,28.571428571428573,30,1.2,0.5667764319890636,1.0296057416267943,1.5963821736158579,105.16374456813821,5.073752022947642e-06,0.5504790902715319
8.010526315789473,28.571428571428573,30,1.3,0.5667764319890636,1.0296057416267943,1.5963821736158579,107.49465184921638,4.9211421943921845e-06,0.5504790902715319
8.010526315789473,28.571428571428573,30,1.4,0.5667764319890636,1.0296057416267943,1.5963821736158579,109.68224258275194,4.786037499620536e-06,0.5504790902715319
8.010526315789473,28.571428571428573,30,1.5,0.5667764319890636,1.0296057416267943,1.5963821736158579,111.74486049387446,4.665274351816754e-06,0.5504790902715319
8.010526315789473,28.571428571428573,40,1.1,0.5667764319890636,1.0296057416267943,1.5963821736158579,102.66664677456191,6.085568969835424e-06,0.5504790902715319
8.010526315789473,28.571428571428573,40,1.2,0.5667764319890636,1.0296057416267943,1.5963821736158579,105.16374456813821,5.8523678094671375e-06,0.5504790902715319
8.010526315789473,28.571428571428573,40,1.3,0.5667764319890636,1.0296057416267943,1.5963821736158579,107.49465184921638,5.650258066474325e-06,0.5504790902715319
8.010526315789473,28.571428571428573,40,1.4,0.5667764319890636,1.0296057416267943,1.5963821736158579,109.68224258275194,5.4728749667036055e-06,0.5504790902715319
8.010526315789473,28.571428571428573,40,1.5,0.5667764319890636,1.0296057416267943,1.5963821736158579,111.74486049387446,5.315533383572077e-06,0.5504790902715319
8.010526315789473,31.42857142857143,20,1.1,0.5397334791524265,1.034618865345181,1.5743523444976075,102.66664677456191,4.5495913509737954e-06,0.5216737266552303
8.010526315789473,31.42857142857143,20,1.2,0.5397334791524265,1.034618865345181,1.5743523444976075,105.16374456813821,4.4161921611918e-06,0.5216737266552303
8.010526315789473,31.42857142857143,20,1.3,0.5397334791524265,1.034618865345181,1.5743523444976075,107.49465184921638,4.298542290649975e-06,0.5216737266552303
8.010526315789473,31.42857142857143,20,1.4,0.5397334791524265,1.034618865345181,1.5743523444976075,109.68224258275194,4.193689300671944e-06,0.5216737266552303
8.010526315789473,31.42857142857143,20,1.5,0.5397334791524265,1.034618865345181,1.5743523444976075,111.74486049387446,4.099406322653505e-06,0.5216737266552303
8.010526315789473,31.42857142857143,30,1.1,0.5397334791524265,1.034618865345181,1.5743523444976075,102.66664677456191,5.175682075249027e-06,0.5216737266552303
8.010526315789473,31.42857142857143,30,1.2,0.5397334791524265,1.034618865345181,1.5743523444976075,105.16374456813821,5.003735023321079e-06,0.5216737266552303
8.010526315789473,31.42857142857143,30,1.3,0.5397334791524265,1.034618865345181,1.5743523444976075,107.49465184921638,4.853231186990044e-06,0.5216737266552303
8.010526315789473,31.42857142857143,30,1.4,0.5397334791524265,1.034618865345181,1.5743523444976075,109.68224258275194,4.719990916281809e-06,0.5216737266552303
8.010526315789473,31.42857142857143,30,1.5,0.5397334791524265,1.034618865345181,1.5743523444976075,111.74486049387446,4.60089428139321e-06,0.5216737266552303
8.010526315789473,31.42857142857143,40,1.1,0.5397334791524265,1.034618865345181,1.5743523444976075,102.66664677456191,6.001589051549853e-06,0.5216737266552303
8.010526315789473,31.42857142857143,40,1.2,0.5397334791524265,1.034618865345181,1.5743523444976075,105.16374456813821,5.771606031422669e-06,0.5216737266552303
8.010526315789473,31.42857142857143,40,1.3,0.5397334791524265,1.034618865345181,1.5743523444976075,107.49465184921638,5.572285371880456e-06,0.5216737266552303
8.010526315789473,31.42857142857143,40,1.4,0.5397334791524265,1.034618865345181,1.5743523444976075,109.68224258275194,5.397350131676826e-06,0.5216737266552303
8.010526315789473,31.42857142857143,40,1.5,0.5397334791524265,1.034618865345181,1.5743523444976075,111.74486049387446,5.24217983825704e-06,0.5216737266552303
8.010526315789473,34.285714285714285,20,1.1,0.5127701982228299,1.0395809979494188,1.5523511961722487,102.66664677456191,4.4860120420075515e-06,0.4932469901183966
8.010526315789473,34.285714285714285,20,1.2,0.5127701982228299,1.0395809979494188,1.5523511961722487,105.16374456813821,4.354477069832964e-06,0.4932469901183966
8.010526315789473,34.285714285714285,20,1.3,0.5127701982228299,1.0395809979494188,1.5523511961722487,107.49465184921638,4.238471324420622e-06,0.4932469901183966
8.010526315789473,34.285714285714285,20,1.4,0.5127701982228299,1.0395809979494188,1.5523511961722487,109.68224258275194,4.1350836266263446e-06,0.4932469901183966
8.010526315789473,34.285714285714285,20,1.5,0.5127701982228299,1.0395809979494188,1.5523511961722487,111.74486049387446,4.042118227732545e-06,0.4932469901183966
8.010526315789473,34.285714285714285,30,1.1,0.5127701982228299,1.0395809979494188,1.5523511961722487,102.66664677456191,5.103353317699654e-06,0.4932469901183966
8.010526315789473,34.285714285714285,30,1.2,0.5127701982228299,1.0395809979494188,1.5523511961722487,105.16374456813821,4.9338091793296504e-06,0.4932469901183966
8.010526315789473,34.285714285714285,30,1.3,0.5127701982228299,1.0395809979494188,1.5523511961722487,107.49465184921638,4.785408593416623e-06,0.4932469901183966
8.010526315789473,34.285714285714285,30,1.4,0.5127701982228299,1.0395809979494188,1.5523511961722487,109.68224258275194,4.654030319464709e-06,0.4932469901183966
8.010526315789473,34.285714285714285,30,1.5,0.5127701982228299,1.0395809979494188,1.5523511961722487,111.74486049387446,4.536598027846149e-06,0.4932469901183966
8.010526315789473,34.285714285714285,40,1.1,0.5127701982228299,1.0395809979494188,1.5523511961722487,102.66664677456191,5.917718467323592e-06,0.4932469901183966
8.010526315789473,34.285714285714285,40,1.2,0.5127701982228299,1.0395809979494188,1.5523511961722487,105.16374456813821,5.6909493977175965e-06,0.4932469901183966
8.010526315789473,34.285714285714285,40,1.3,0.5127701982228299,1.0395809979494188,1.5523511961722487,107.49465184921638,5.49441419049819e-06,0.4932469901183966
8.010526315789473,34.285714285714285,40,1.4,0.5127701982228299,1.0395809979494188,1.5523511961722487,109.68224258275194,5.3219236229756805e-06,0.4932469901183966
8.010526315789473,34.285714285714285,40,1.5,0.5127701982228299,1.0395809979494188,1.5523511961722487,111.74486049387446,5.168921792449954e-06,0.4932469901183966
8.010526315789473,37.142857142857146,20,1.1,0.48580691729323305,1.0445431305536568,1.5303500478468899,102.66664677456191,4.4224327330413075e-06,0.4650903376634459
8.010526315789473,37.142857142857146,20,1.2,0.48580691729323305,1.0445431305536568,1.5303500478468899,105.16374456813821,4.292761978474127e-06,0.4650903376634459
8.010526315789473,37.142857142857146,20,1.3,0.48580691729323305,1.0445431305536568,1.5303500478468899,107.49465184921638,4.17840035819127e-06,0.4650903376634459
8.010526315789473,37.142857142857146,20,1.4,0.48580691729323305,1.0445431305536568,1.5303500478468899,109.68224258275194,4.076477952580744e-06,0.4650903376634459
8.010526315789473,37.142857142857146,20,1.5,0.48580691729323305,1.0445431305536568,1.5303500478468899,111.74486049387446,3.984830132811586e-06,0.4650903376634459
8.010526315789473,37.142857142857146,30,1.1,0.48580691729323305,1.0445431305536568,1.5303500478468899,102.66664677456191,5.031024560150281e-06,0.4650903376634459
8.010526315789473,37.142857142857146,30,1.2,0.48580691729323305,1.0445431305536568,1.5303500478468899,105.16374456813821,4.8638833353382215e-06,0.4650903376634459
8.010526315789473,37.142857142857146,30,1.3,0.48580691729323305,1.0445431305536568,1.5303500478468899,107.49465184921638,4.7175859998432e-06,0.4650903376634459
8.010526315789473,37.142857142857146,30,1.4,0.48580691729323305,1.0445431305536568,1.5303500478468899,109.68224258275194,4.5880697226476094e-06,0.4650903376634459
8.010526315789473,37.142857142857146,30,1.5,0.48580691729323305,1.0445431305536568,1.5303500478468899,111.74486049387446,4.472301774299089e-06,0.4650903376634459
8.010526315789473,37.142857142857146,40,1.1,0.48580691729323305,1.0445431305536568,1.5303500478468899,102.66664677456191,5.833847883097331e-06,0.4650903376634459
8.010526315789473,37.142857142857146,40,1.2,0.48580691729323305,1.0445431305536568,1.5303500478468899,105.16374456813821,5.610292764012524e-06,0.4650903376634459
8.010526315789473,37.142857142857146,40,1.3,0.48580691729323305,1.0445431305536568,1.5303500478468899,107.49465184921638,5.416543009115924e-06,0.4650903376634459
8.010526315789473,37.142857142857146,40,1.4,0.48580691729323305,1.0445431305536568,1.5303500478468899,109.68224258275194,5.246497114274535e-06,0.4650903376634459
8.010526315789473,37.142857142857146,40,1.5,0.48580691729323305,1.0445431305536568,1.5303500478468899,111.74486049387446,5.095663746642869e-06,0.4650903376634459
8.010526315789473,40.0,20,1.1,0.45884363636363634,1.0495052631578947,1.508348899521531,102.66664677456191,4.3588534240750636e-06,0.43719993836239085
8.010526315789473,40.0,20,1.2,0.45884363636363634,1.0495052631578947,1.508348899521531,105.16374456813821,4.2310468871152915e-06,0.43719993836239085
8.010526315789473,40.0,20,1.3,0.45884363636363634,1.0495052631578947,1.508348899521531,107.49465184921638,4.118329391961917e-06,0.43719993836239085
8.010526315789473,40.0,20,1.4,0.45884363636363634,1.0495052631578947,1.508348899521531,109.68224258275194,4.017872278535143e-06,0.43719993836239085
8.010526315789473,40.0,20,1.5,0.45884363636363634,1.0495052631578947,1.508348899521531,111.74486049387446,3.927542037890627e-06,0.43719993836239085
8.010526315789473,40.0,30,1.1,0.45884363636363634,1.0495052631578947,1.508348899521531,102.66664677456191,4.958695802600908e-06,0.43719993836239085
8.010526315789473,40.0,30,1.2,0.45884363636363634,1.0495052631578947,1.508348899521531,105.16374456813821,4.793957491346793e-06,0.43719993836239085
8.010526315789473,40.0,30,1.3,0.45884363636363634,1.0495052631578947,1.508348899521531,107.49465184921638,4.649763406269779e-06,0.43719993836239085
8.010526315789473,40.0,30,1.4,0.45884363636363634,1.0495052631578947,1.508348899521531,109.68224258275194,4.522109125830509e-06,0.43719993836239085
8.010526315789473,40.0,30,1.5,0.45884363636363634,1.0495052631578947,1.508348899521531,111.74486049387446,4.4080055207520286e-06,0.43719993836239085
8.010526315789473,40.0,40,1.1,0.45884363636363634,1.0495052631578947,1.508348899521531,102.66664677456191,5.7499772988710705e-06,0.43719993836239085
8.010526315789473,40.0,40,1.2,0.45884363636363634,1.0495052631578947,1.508348899521531,105.16374456813821,5.529636130307452e-06,0.43719993836239085
8.010526315789473,40.0,40,1.3,0.45884363636363634,1.0495052631578947,1.508348899521531,107.49465184921638,5.338671827733658e-06,0.43719993836239085
8.010526315789473,40.0,40,1.4,0.45884363636363634,1.0495052631578947,1.508348899521531,109.68224258275194,5.171070605573391e-06,0.43719993836239085
8.010526315789473,40.0,40,1.5,0.45884363636363634,1.0495052631578947,1.508348899521531,111.74486049387446,5.022405700835783e-06,0.43719993836239085
8.094736842105263,0.0,20,1.1,0.8440855502392345,0.9991444976076554,1.84323004784689,102.66664677456191,5.326598910878027e-06,0.8448082857487651
8.094736842105263,0.0,20,1.2,0.8440855502392345,0.9991444976076554,1.84323004784689,105.16374456813821,5.170416976240602e-06,0.8448082857487651
8.094736842105263,0.0,20,1.3,0.8440855502392345,0.9991444976076554,1.84323004784689,107.49465184921638,5.0326741277188565e-06,0.8448082857487651
8.094736842105263,0.0,20,1.4,0.8440855502392345,0.9991444976076554,1.84323004784689,109.68224258275194,4.9099136907623065e-06,0.8448082857487651
8.094736842105263,0.0,20,1.5,0.8440855502392345,0.9991444976076554,1.84323004784689,111.74486049387446,4.799528478270669e-06,0.8448082857487651
8.094736842105263,0.0,30,1.1,0.8440855502392345,0.9991444976076554,1.84323004784689,102.66664677456191,6.05961731028251e-06,0.8448082857487651
8.094736842105263,0.0,30,1.2,0.8440855502392345,0.9991444976076554,1.84323004784689,105.16374456813821,5.8583040694060385e-06,0.8448082857487651
8.094736842105263,0.0,30,1.3,0.8440855502392345,0.9991444976076554,1.84323004784689,107.49465184921638,5.682096250101066e-06,0.8448082857487651
8.094736842105263,0.0,30,1.4,0.8440855502392345,0.9991444976076554,1.84323004784689,109.68224258275194,5.526100375727058e-06,0.8448082857487651
8.094736842105263,0.0,30,1.5,0.8440855502392345,0.9991444976076554,1.84323004784689,111.74486049387446,5.386663675428456e-06,0.8448082857487651
8.094736842105263,0.0,40,1.1,0.8440855502392345,0.9991444976076554,1.84323004784689,102.66664677456191,7.026577826309717e-06,0.8448082857487651
8.094736842105263,0.0,40,1.2,0.8440855502392345,0.9991444976076554,1.84323004784689,105.16374456813821,6.757316872956689e-06,0.8448082857487651
8.094736842105263,0.0,40,1.3,0.8440855502392345,0.9991444976076554,1.84323004784689,107.49465184921638,6.5239549891897445e-06,0.8448082857487651
8.094736842105263,0.0,40,1.4,0.8440855502392345,0.9991444976076554,1.84323004784689,109.68224258275194,6.319143218624153e-06,0.8448082857487651
8.094736842105263,0.0,40,1.5,0.8440855502392345,0.9991444976076554,1.84323004784689,111.74486049387446,6.137471975611625e-06,0.8448082857487651
8.094736842105263,2.857142857142857,20,1.1,0.8165458646616541,1.004145181134655,1.820691045796309,102.66664677456191,5.26146530266936e-06,0.8131751065508087
8.094736842105263,2.857142857142857,20,1.2,0.8165458646616541,1.004145181134655,1.820691045796309,105.16374456813821,5.107193159459851e-06,0.8131751065508087
8.094736842105263,2.857142857142857,20,1.3,0.8165458646616541,1.004145181134655,1.820691045796309,107.49465184921638,4.9711346293708e-06,0.8131751065508087
8.094736842105263,2.857142857142857,20,1.4,0.8165458646616541,1.004145181134655,1.820691045796309,109.68224258275194,4.849875306040043e-06,0.8131751065508087
8.094736842105263,2.857142857142857,20,1.5,0.8165458646616541,1.004145181134655,1.820691045796309,111.74486049387446,4.740839883029979e-06,0.8131751065508087
8.094736842105263,2.857142857142857,30,1.1,0.8165458646616541,1.004145181134655,1.820691045796309,102.66664677456191,5.985520359041002e-06,0.8131751065508087
8.094736842105263,2.857142857142857,30,1.2,0.8165458646616541,1.004145181134655,1.820691045796309,105.16374456813821,5.78666877483849e-06,0.8131751065508087
8.094736842105263,2.857142857142857,30,1.3,0.8165458646616541,1.004145181134655,1.820691045796309,107.49465184921638,5.612615623316457e-06,0.8131751065508087
8.094736842105263,2.857142857142857,30,1.4,0.8165458646616541,1.004145181134655,1.820691045796309,109.68224258275194,5.458527265226977e-06,0.8131751065508087
8.094736842105263,2.857142857142857,30,1.5,0.8165458646616541,1.004145181134655,1.820691045796309,111.74486049387446,5.320795595766835e-06,0.8131751065508087
8.094736842105263,2.857142857142857,40,1.1,0.8165458646616541,1.004145181134655,1.820691045796309,102.66664677456191,6.940656889733863e-06,0.8131751065508087
8.094736842105263,2.857142857142857,40,1.2,0.8165458646616541,1.004145181134655,1.820691045796309,105.16374456813821,6.674688457130947e-06,0.8131751065508087
8.094736842105263,2.857142857142857,40,1.3,0.8165458646616541,1.004145181134655,1.820691045796309,107.49465184921638,6.444180120582861e-06,0.8131751065508087
8.094736842105263,2.857142857142857,40,1.4,0.8165458646616541,1.004145181134655,1.820691045796309,109.68224258275194,6.241872786683845e-06,0.8131751065508087
8.094736842105263,2.857142857142857,40,1.5,0.8165458646616541,1.004145181134655,1.820691045796309,111.74486049387446,6.062423018154969e-06,0.8131751065508087
8.094736842105263,5.714285714285714,20,1.1,0.7890061790840739,1.009145864661654,1.798152043745728,102.66664677456191,5.196331694460693e-06,0.7818554350897643
8.094736842105263,5.714285714285714,20,1.2,0.7890061790840739,1.009145864661654,1.798152043745728,105.16374456813821,5.0439693426791005e-06,0.7818554350897643
8.094736842105263,5.714285714285714,20,1.3,0.7890061790840739,1.009145864661654,1.798152043745728,107.49465184921638,4.9095951310227435e-06,0.7818554350897643
8.094736842105263,5.714285714285714,20,1.4,0.7890061790840739,1.009145864661654,1.798152043745728,109.68224258275194,4.78983692131778e-06,0.7818554350897643
8.094736842105263,5.714285714285714,20,1.5,0.7890061790840739,1.009145864661654,1.798152043745728,111.74486049387446,4.682151287789289e-06,0.7818554350897643
8.094736842105263,5.714285714285714,30,1.1,0.7890061790840739,1.009145864661654,1.798152043745728,102.66664677456191,5.911423407799494e-06,0.7818554350897643
8.094736842105263,5.714285714285714,30,1.2,0.7890061790840739,1.009145864661654,1.798152043745728,105.16374456813821,5.71503348027094e-06,0.7818554350897643
8.094736842105263,5.714285714285714,30,1.3,0.7890061790840739,1.009145864661654,1.798152043745728,107.49465184921638,5.543134996531848e-06,0.7818554350897643
8.094736842105263,5.714285714285714,30,1.4,0.7890061790840739,1.009145864661654,1.798152043745728,109.68224258275194,5.390954154726895e-06,0.7818554350897643
8.094736842105263,5.714285714285714,30,1.5,0.7890061790840739,1.009145864661654,1.798152043745728,111.74486049387446,5.254927516105214e-06,0.7818554350897643
8.094736842105263,5.714285714285714,40,1.1,0.7890061790840739,1.009145864661654,1.798152043745728,102.66664677456191,6.854735953158008e-06,0.7818554350897643
8.094736842105263,5.714285714285714,40,1.2,0.7890061790840739,1.009145864661654,1.798152043745728,105.16374456813821,6.592060041305204e-06,0.7818554350897643
8.094736842105263,5.714285714285714,40,1.3,0.7890061790840739,1.009145864661654,1.798152043745728,107.49465184921638,6.364405251975977e-06,0.7818554350897643
8.094736842105263,5.714285714285714,40,1.4,0.7890061790840739,1.009145864661654,1.798152043745728,109.68224258275194,6.164602354743536e-06,0.7818554350897643
8.094736842105263,5.714285714285714,40,1.5,0.7890061790840739,1.009145864661654,1.798152043745728,111.74486049387446,5.987374060698311e-06,0.7818554350897643
8.094736842105263,8.571428571428571,20,1.1,0.7614664935064934,1.0141465481886534,1.7756130416951468,102.66664677456191,5.1311980862520255e-06,0.750844633713474
8.094736842105263,8.571428571428571,20,1.2,0.7614664935064934,1.0141465481886534,1.7756130416951468,105.16374456813821,4.98074552589835e-06,0.750844633713474
8.094736842105263,8.571428571428571,20,1.3,0.7614664935064934,1.0141465481886534,1.7756130416951468,107.49465184921638,4.848055632674687e-06,0.750844633713474
8.094736842105263,8.571428571428571,20,1.4,0.7614664935064934,1.0141465481886534,1.7756130416951468,109.68224258275194,4.7297985365955165e-06,0.750844633713474
